Model,Feature_Groups,R² Score
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.7208772062721343
LinearSVR,"('HSV', 'GLCM', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.7850788483575457
LinearRegression,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8091915807190635
Ridge,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.817894022292829
Lasso,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.5938926839657914
ElasticNet,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.5555969237971564
BayesianRidge,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8187244708476993
ARDRegression,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8188377369596538
HuberRegressor,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8175997437156042
RANSACRegressor,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.6814281922548207
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7411228891901365
LinearSVR,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.78518209691885
LinearRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.9009060721026684
Ridge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8836208844312519
Lasso,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.7373976586024392
ElasticNet,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.6612308309597241
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8968022193390738
ARDRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.881627300772666
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.9056196599407641
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.30130530371994924
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.7987528987641052
LinearSVR,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8616429856717147
LinearRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.9009060721026668
Ridge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8832585981856735
Lasso,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.7373976586024392
ElasticNet,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.6607798680832437
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8960276626730309
ARDRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.9003075975204846
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.9051980721670171
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.796480424380997
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8123707948588607
LinearSVR,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8607215267616084
LinearRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.9056580863031941
Ridge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8836547462420694
Lasso,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.7373959830848071
ElasticNet,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.6588473209139722
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8962340489542833
ARDRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.9003082632429446
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.9044977350624737
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8849420377720667
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.743415432727683
LinearSVR,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8639967854232677
LinearRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.9009060721026707
Ridge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8838034327626895
Lasso,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.7373976586024392
ElasticNet,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.6623136107714583
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8970403579488154
ARDRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.9003076534990762
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.9073386093268019
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8222987193653533
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.6279467527931888
LinearSVR,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8601930451094465
LinearRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.9070827152859007
Ridge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8841794625428335
Lasso,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.7373959830848071
ElasticNet,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.6607007137839616
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8984466291548416
ARDRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.9003083115597119
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.9058536207494714
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8827444392211672
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.6946200285759804
LinearSVR,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8646615056968995
LinearRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.9067363478115326
Ridge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8838038843352287
Lasso,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.7373959830848071
ElasticNet,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.6601989575022753
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8973326159113577
ARDRegression,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.9003082466744747
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.9074079117391494
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8599380254489866
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.6373185256043455
LinearSVR,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8640602515825335
LinearRegression,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.9009060721026678
Ridge,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8827935080446951
Lasso,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.7373976586024392
ElasticNet,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.6602334956943525
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8960336043051472
ARDRegression,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.9004385115874234
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.9023558414836544
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8619210585456069
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8491466906965386
LinearSVR,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8616200846776948
LinearRegression,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.898450460242283
Ridge,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.8835265204176034
Lasso,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.7373959830848071
ElasticNet,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.658221321440519
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.8939084132420941
ARDRegression,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.900438956008997
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.9030679461052054
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.855439279318494
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.8596598536695657
LinearSVR,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.8648761625607921
LinearRegression,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.9040132085302567
Ridge,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8834029439021274
Lasso,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.7373959830848071
ElasticNet,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.6576504774393435
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8927976241403437
ARDRegression,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.9004388091577286
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.9034216943384515
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8751759807774129
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.714837301388662
LinearSVR,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8648182058185507
LinearRegression,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.9020908685858924
Ridge,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8837273100927764
Lasso,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.7373959830848071
ElasticNet,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.6596018281369518
BayesianRidge,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8950050269961242
ARDRegression,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.9004390426027408
HuberRegressor,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.9050957231258471
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8403449528360867
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8702144753798988
LinearSVR,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8649010325386205
LinearRegression,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8095928898133513
Ridge,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.7683099868719562
Lasso,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.5907111788390365
ElasticNet,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.5346597298570225
BayesianRidge,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.7934415091532989
ARDRegression,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.7910229073146589
HuberRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8053821379298243
RANSACRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.7525535651320532
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.6883146905653541
LinearSVR,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.7106834753566074
LinearRegression,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.8095171612739442
Ridge,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.7678860767450466
Lasso,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.590710837411676
ElasticNet,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.5321815569901669
BayesianRidge,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.7938743612446671
ARDRegression,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.7910420691875115
HuberRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.800936240752903
RANSACRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.6531712355811651
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.4778721833660836
LinearSVR,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.7083086528172915
LinearRegression,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8095171612739401
Ridge,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.7670307898294777
Lasso,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.590710837411676
ElasticNet,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.5319255942997864
BayesianRidge,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.7912382573780163
ARDRegression,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.7910412776428392
HuberRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8076021330884664
RANSACRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.4183390082981916
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.6531587078827287
LinearSVR,"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.7079324317553555
LinearRegression,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8095171612739487
Ridge,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.7680303304347424
Lasso,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.590710837411676
ElasticNet,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.5331828284943876
BayesianRidge,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.7945519187482951
ARDRegression,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.794810658996699
HuberRegressor,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.7980416216202835
RANSACRegressor,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.14528495337024927
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.6754371309014223
LinearSVR,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.7079616897208906
LinearRegression,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8095171612739426
Ridge,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7675011828829531
Lasso,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.590710837411676
ElasticNet,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.5314124541214219
BayesianRidge,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.790295670776898
ARDRegression,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7910424511286369
HuberRegressor,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7971566487432367
RANSACRegressor,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.6591990897454139
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.6486014860770442
LinearSVR,"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7080014977050065
LinearRegression,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8648895955352208
Ridge,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8701475143559438
Lasso,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.731789833515762
ElasticNet,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.644400422112027
BayesianRidge,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8707333101480561
ARDRegression,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8703245532815912
HuberRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8689883277255981
RANSACRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.851289584998477
PassiveAggressiveRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.4263687092301537
LinearSVR,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8384820254657174
LinearRegression,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.8664075876839911
Ridge,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.8710941656115874
Lasso,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.7317899527146092
ElasticNet,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.6438654414645131
BayesianRidge,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.8712419854108073
ARDRegression,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.870324942315398
HuberRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.8721584828472551
RANSACRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.8334256695510716
PassiveAggressiveRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.5926678497907296
LinearSVR,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.8413047520711233
LinearRegression,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8664075876839862
Ridge,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8709180008927032
Lasso,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.7317899527146092
ElasticNet,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.6433258639156563
BayesianRidge,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8710383285464773
ARDRegression,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8709546853810629
HuberRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8750142929127527
RANSACRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.7272606115409992
PassiveAggressiveRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8594099553388722
LinearSVR,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.8419290987765822
LinearRegression,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8664075876839938
Ridge,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8711022983259074
Lasso,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.7317898871744444
ElasticNet,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.6447617520103064
BayesianRidge,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8712717186402901
ARDRegression,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8703247683320287
HuberRegressor,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8739225055534092
RANSACRegressor,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8264944978463467
PassiveAggressiveRegressor,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8284931427160211
LinearSVR,"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.8416069841597023
LinearRegression,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8664075876839883
Ridge,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.870882541927658
Lasso,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7294272376820705
ElasticNet,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.6431266383746513
BayesianRidge,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8709672939906212
ARDRegression,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8703249073637913
HuberRegressor,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8683440581499347
RANSACRegressor,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8156523862614842
PassiveAggressiveRegressor,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7528128935188474
LinearSVR,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.8416625779288417
LinearRegression,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7299903898078275
Ridge,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7368796821960647
Lasso,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.581727885825606
ElasticNet,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.5152403195677236
BayesianRidge,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7371675887998244
ARDRegression,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.739978513725292
HuberRegressor,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7385902399048057
RANSACRegressor,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.6737988446118929
PassiveAggressiveRegressor,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.18728457284848876
LinearSVR,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.7102585987166207
LinearRegression,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.9070622966131491
Ridge,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.8860255105874859
Lasso,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.7593267093158339
ElasticNet,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.7050000631684719
BayesianRidge,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.9028584454325604
ARDRegression,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.9079514608790837
HuberRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.9026091781181678
RANSACRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.870575043032499
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.8524621125948312
LinearSVR,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.8384662363407747
LinearRegression,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.9070622966131494
Ridge,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.8855795917404278
Lasso,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.7593264942313281
ElasticNet,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.7054697837402812
BayesianRidge,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.9028217563964973
ARDRegression,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.9079512208836074
HuberRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.9026355162984464
RANSACRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.8891956330545464
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.8620097589169762
LinearSVR,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.8382427890783637
LinearRegression,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Brightness')",0.9070622966131491
Ridge,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Brightness')",0.8855680710870855
