Model,Feature_Groups,MAE,MSE,R² Score
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",8.903864347,143.0128985,0.08787913
RANSACRegressor,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.945130889,142.9657574,0.088179791
RANSACRegressor,"('HSV', 'GLCM', 'Yellow', 'Magenta', 'Brightness')",9.113636485,142.9507021,0.088275812
RANSACRegressor,"('Lab', 'HSV', 'Magenta', 'Brightness', 'Chroma')",8.982592158,142.7900861,0.089300203
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta')",9.086617602,142.7751491,0.089395469
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",9.10695861,142.7230049,0.08972804
RANSACRegressor,"('HSV', 'Cyan', 'Brightness', 'Chroma')",9.121547993,142.6292725,0.090325855
RANSACRegressor,"('Yellow', 'Cyan', 'Chroma')",8.891254801,142.5090901,0.091092366
RANSACRegressor,"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness')",9.003600154,142.432918,0.091578183
Lasso,"('Chroma',)",9.195471983,142.2668949,0.09263706
Lasso,"('Lab', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('HSV', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('RGB', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('GLCM', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('Lab', 'HSV', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('Lab', 'RGB', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('Lab', 'GLCM', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('HSV', 'RGB', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('HSV', 'GLCM', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('RGB', 'GLCM', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('Lab', 'HSV', 'RGB', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('Lab', 'HSV', 'GLCM', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('Lab', 'RGB', 'GLCM', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('HSV', 'RGB', 'GLCM', 'Chroma')",9.195471983,142.2668949,0.09263706
Lasso,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",9.195471983,142.2668949,0.09263706
RANSACRegressor,"('HSV', 'RGB', 'Yellow', 'Magenta', 'Chroma')",8.921992156,142.1754514,0.093220277
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Yellow', 'Cyan')",9.151787663,142.0467701,0.094040993
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Temp')",9.272241083,141.8979718,0.094990012
RANSACRegressor,"('GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",9.209498141,141.8659481,0.095194256
RANSACRegressor,"('GLCM', 'Yellow', 'Brightness')",9.136868103,141.6945459,0.09628744
RANSACRegressor,"('Lab', 'HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",9.089141889,141.5052916,0.097494484
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",9.255836149,141.4160924,0.098063387
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Chroma')",9.64868613,141.3957472,0.098193146
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",9.721314482,141.3645069,0.098392394
RANSACRegressor,"('RGB', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",9.082361263,141.3357934,0.098575526
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",9.113552972,141.2341335,0.099223902
RANSACRegressor,"('RGB', 'Magenta', 'Brightness')",8.898290704,141.0908463,0.100137772
RANSACRegressor,"('Temp', 'Chroma')",9.584366341,141.0901102,0.100142467
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Cyan', 'Magenta')",9.16145125,141.0035734,0.100694389
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'Yellow', 'Magenta', 'Chroma')",9.193419705,140.901013,0.101348508
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",9.339729666,140.5530707,0.103567646
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow', 'Cyan', 'Chroma')",9.28039718,140.465132,0.10412851
PassiveAggressiveRegressor,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",8.938982327,140.4355829,0.104316971
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",9.049593647,140.4249228,0.10438496
RANSACRegressor,"('Yellow', 'Brightness', 'Chroma')",8.915798813,140.3272301,0.105008034
RANSACRegressor,"('RGB', 'Yellow', 'Brightness', 'Chroma')",8.827390277,140.3133581,0.105096508
RANSACRegressor,"('Lab', 'HSV', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",8.892487466,140.1804376,0.105944261
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Magenta', 'Brightness')",8.906087372,139.9206854,0.107600932
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",9.472812153,139.8994297,0.107736498
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Cyan', 'Brightness')",9.174907938,139.6115518,0.109572553
RANSACRegressor,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",8.804037812,139.5018949,0.110271933
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.859902175,139.398707,0.110930054
ARDRegression,"('Chroma',)",9.211680283,139.3884065,0.11099575
ARDRegression,"('Lab', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('HSV', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('RGB', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('Lab', 'HSV', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('Lab', 'RGB', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('Lab', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('HSV', 'RGB', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('HSV', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('RGB', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('Lab', 'HSV', 'RGB', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('Lab', 'HSV', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('Lab', 'RGB', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Chroma',)",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Lab', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('HSV', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('RGB', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Lab', 'HSV', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Lab', 'RGB', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Lab', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('HSV', 'RGB', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('HSV', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('RGB', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",9.211680283,139.3884065,0.11099575
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Magenta', 'Brightness', 'Chroma')",9.136392071,139.26542,0.111780144
Ridge,"('Chroma',)",9.216539814,139.2595298,0.111817711
Ridge,"('Lab', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('HSV', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('RGB', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('GLCM', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('Lab', 'HSV', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('Lab', 'RGB', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('Lab', 'GLCM', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('HSV', 'RGB', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('HSV', 'GLCM', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('RGB', 'GLCM', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('Lab', 'HSV', 'RGB', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('Lab', 'HSV', 'GLCM', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('Lab', 'RGB', 'GLCM', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('HSV', 'RGB', 'GLCM', 'Chroma')",9.216539814,139.2595298,0.111817711
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",9.216539814,139.2595298,0.111817711
PassiveAggressiveRegressor,"('Lab', 'Yellow', 'Chroma')",9.121944337,139.2386792,0.111950694
LinearRegression,"('Chroma',)",9.217779007,139.2276715,0.1120209
LinearRegression,"('Lab', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('HSV', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('RGB', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('GLCM', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('Lab', 'HSV', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('Lab', 'RGB', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('Lab', 'GLCM', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('HSV', 'RGB', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('HSV', 'GLCM', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('RGB', 'GLCM', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('Lab', 'HSV', 'RGB', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('Lab', 'HSV', 'GLCM', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('Lab', 'RGB', 'GLCM', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Chroma')",9.217779007,139.2276715,0.1120209
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",9.217779007,139.2276715,0.1120209
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",8.966130569,139.2201215,0.112069053
RANSACRegressor,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Magenta')",8.861341142,139.1641781,0.112425854
PassiveAggressiveRegressor,"('GLCM', 'Temp', 'Magenta')",9.033281289,138.8429865,0.11447438
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Magenta', 'Brightness')",8.962690285,138.3826635,0.11741027
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",9.078547781,138.3443595,0.117654569
RANSACRegressor,"('Lab', 'Yellow', 'Brightness')",9.065795575,138.026588,0.119681281
PassiveAggressiveRegressor,"('Temp', 'Yellow')",9.036110835,138.0186838,0.119731693
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",8.742178015,138.0110971,0.11978008
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",9.000014315,137.8322582,0.120920696
RANSACRegressor,"('Lab', 'GLCM', 'Yellow', 'Chroma')",8.987620319,137.7030875,0.121744533
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.893031907,137.6850383,0.121859648
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.925673214,137.6768435,0.121911914
RANSACRegressor,"('HSV', 'RGB', 'Chroma')",9.357194851,137.5503068,0.122718952
RANSACRegressor,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",8.807581845,137.4384595,0.123432302
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Brightness')",8.916798469,137.2856979,0.124406598
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",9.296541593,137.0613937,0.125837186
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'Chroma')",9.357104369,136.9622263,0.126469665
RANSACRegressor,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",8.799057448,136.8282353,0.127324246
RANSACRegressor,"('HSV', 'Magenta', 'Brightness')",8.92352505,136.7709766,0.127689436
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",9.206506263,136.6823277,0.128254829
RANSACRegressor,"('HSV', 'Yellow', 'Cyan', 'Chroma')",8.831312298,136.6335879,0.128565686
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'Temp')",9.10790357,136.6292102,0.128593607
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",9.046537792,136.5941878,0.128816976
RANSACRegressor,"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.887484769,136.5837111,0.128883795
RANSACRegressor,"('RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta')",9.045477944,136.5637103,0.129011358
RANSACRegressor,"('GLCM', 'Temp', 'Chroma')",9.390948764,136.5347369,0.129196147
RANSACRegressor,"('Lab', 'RGB', 'Yellow', 'Brightness')",9.10289099,136.3418407,0.130426418
RANSACRegressor,"('Lab', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",8.685432166,136.2449789,0.131044193
PassiveAggressiveRegressor,"('HSV', 'RGB', 'Chroma')",9.233031102,136.096746,0.131989606
RANSACRegressor,"('GLCM', 'Yellow', 'Brightness', 'Chroma')",8.710076129,136.0390732,0.132357437
PassiveAggressiveRegressor,"('Magenta', 'Brightness', 'Chroma')",9.069030011,135.9905291,0.132667046
RANSACRegressor,"('RGB', 'GLCM', 'Cyan', 'Magenta', 'Brightness')",8.979540153,135.9240411,0.133091099
RANSACRegressor,"('Lab', 'RGB', 'Cyan', 'Brightness', 'Chroma')",8.931826007,135.8776254,0.133387133
RANSACRegressor,"('Lab', 'RGB', 'Cyan', 'Chroma')",9.04301168,135.8528018,0.133545456
PassiveAggressiveRegressor,"('Yellow', 'Brightness', 'Chroma')",8.866511401,135.8506896,0.133558927
PassiveAggressiveRegressor,"('GLCM', 'Chroma')",9.277697864,135.8025696,0.133865831
PassiveAggressiveRegressor,"('HSV', 'RGB', 'Yellow', 'Brightness', 'Chroma')",9.367338159,135.7369944,0.134284063
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.946688857,135.6442405,0.134875637
RANSACRegressor,"('HSV', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",9.226655799,135.6178822,0.135043748
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'Brightness')",9.017548723,135.5358873,0.135566702
RANSACRegressor,"('Lab', 'GLCM', 'Brightness')",8.858574695,135.5127086,0.135714533
RANSACRegressor,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.844080065,135.2247596,0.137551041
RANSACRegressor,"('HSV', 'RGB', 'Yellow', 'Magenta')",8.976596517,135.1892753,0.137777356
RANSACRegressor,"('HSV', 'RGB', 'Yellow', 'Cyan')",9.06215516,135.1120812,0.138269692
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Cyan', 'Brightness', 'Chroma')",8.799670415,135.0999864,0.138346831
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Brightness')",8.860203148,135.0138026,0.138896502
RANSACRegressor,"('HSV', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",8.654904208,134.6718308,0.141077561
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta', 'Chroma')",9.213838122,134.6293902,0.141348243
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Yellow')",8.840142989,134.3749042,0.142971327
RANSACRegressor,"('GLCM', 'Yellow', 'Cyan', 'Chroma')",8.773379871,134.3207321,0.143316831
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.699577758,134.2824069,0.143561265
RANSACRegressor,"('Lab', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.75026377,134.1982503,0.144098007
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.932808652,134.1716993,0.144267347
RANSACRegressor,"('Lab', 'RGB', 'Cyan', 'Magenta', 'Brightness')",8.879421209,134.1428093,0.144451604
PassiveAggressiveRegressor,"('HSV', 'Temp', 'Chroma')",9.274410977,134.0746438,0.144886356
RANSACRegressor,"('HSV', 'RGB', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.936642585,133.9314891,0.145799381
PassiveAggressiveRegressor,"('Lab', 'HSV', 'Yellow', 'Magenta')",8.833910579,133.8024586,0.146622324
PassiveAggressiveRegressor,"('HSV', 'RGB', 'Magenta')",9.270663638,133.7342704,0.147057221
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",9.356542541,133.5436436,0.148273018
RANSACRegressor,"('HSV', 'Yellow', 'Brightness')",8.942397234,133.5113518,0.148478972
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Temp')",9.010728727,133.4549319,0.148838812
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Yellow', 'Cyan')",8.873887625,133.2838373,0.149930035
RANSACRegressor,"('Lab', 'RGB', 'Brightness')",8.840955961,133.2406301,0.150205605
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Magenta', 'Chroma')",9.223940339,133.1879097,0.150541851
RANSACRegressor,"('HSV', 'RGB', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",8.736255687,133.0439909,0.151459749
PassiveAggressiveRegressor,"('HSV', 'RGB', 'Yellow')",8.772176287,132.915291,0.152280583
RANSACRegressor,"('Lab', 'RGB', 'Magenta', 'Chroma')",8.717239039,132.9014837,0.152368645
RANSACRegressor,"('Lab', 'Yellow', 'Brightness', 'Chroma')",8.619810822,132.9005083,0.152374865
RANSACRegressor,"('GLCM', 'Brightness')",8.916526555,132.8173241,0.152905406
RANSACRegressor,"('Lab', 'RGB', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",8.6690657,132.7937776,0.153055582
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan')",9.013878007,132.7930963,0.153059928
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Yellow', 'Magenta', 'Brightness')",8.864746125,132.6779643,0.153794227
PassiveAggressiveRegressor,"('Lab', 'Temp', 'Chroma')",8.959734999,132.6555696,0.153937059
RANSACRegressor,"('HSV', 'RGB', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.565597358,132.5138361,0.154841019
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",9.264448294,132.4618231,0.155172753
RANSACRegressor,"('RGB', 'Yellow', 'Cyan', 'Brightness')",8.825332399,132.4455749,0.155276382
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.697052198,132.3430288,0.15593041
RANSACRegressor,"('GLCM', 'Yellow')",8.763820326,132.10606,0.157441772
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",8.756949737,132.0907281,0.157539557
RANSACRegressor,"('HSV', 'RGB', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.613602661,131.9979319,0.158131401
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.782799712,131.9741087,0.158283343
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.799190596,131.8861427,0.158844381
RANSACRegressor,"('HSV', 'RGB', 'Cyan')",8.851371905,131.8598517,0.159012061
RANSACRegressor,"('HSV', 'Yellow', 'Cyan', 'Brightness')",8.730079042,131.7621774,0.159635017
RANSACRegressor,"('Lab', 'RGB', 'Yellow', 'Magenta')",8.758367332,131.7472729,0.159730077
RANSACRegressor,"('Lab', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",8.645028904,131.4625704,0.161545879
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Cyan', 'Magenta')",8.822535974,131.2689962,0.162780474
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Brightness', 'Chroma')",8.904866539,131.1877068,0.163298929
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",8.931741674,131.0536725,0.164153785
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",8.737500637,131.0054091,0.164461605
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'Temp')",9.10335994,131.0002498,0.16449451
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.89946117,130.9184286,0.165016357
RANSACRegressor,"('Lab', 'RGB', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",8.727821749,130.89488,0.165166547
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",8.942827417,130.8906729,0.165193379
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan')",8.848310482,130.8881326,0.165209581
RANSACRegressor,"('Lab', 'GLCM', 'Cyan', 'Magenta', 'Brightness')",8.573765041,130.7756441,0.165927021
RANSACRegressor,"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",8.759392997,130.7456452,0.16611835
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta', 'Brightness', 'Chroma')",9.156620268,130.7339139,0.166193171
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Brightness')",8.717710096,130.4508392,0.167998592
PassiveAggressiveRegressor,"('Yellow',)",8.731039255,130.4292364,0.168136372
RANSACRegressor,"('RGB', 'Yellow', 'Magenta')",8.857802713,130.4154176,0.168224507
RANSACRegressor,"('Lab', 'Yellow', 'Magenta', 'Brightness')",8.725397545,130.2235094,0.169448476
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Brightness')",8.703771493,130.1397009,0.169982998
RANSACRegressor,"('Yellow', 'Cyan', 'Magenta')",8.771551576,130.0844421,0.170335433
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Magenta')",8.743624104,130.0517554,0.170543905
RANSACRegressor,"('GLCM', 'Yellow', 'Cyan', 'Brightness')",8.668199366,130.023004,0.170727278
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Temp')",8.968605388,129.9556407,0.171156914
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",8.529732608,129.9535221,0.171170426
RANSACRegressor,"('RGB', 'Magenta', 'Brightness', 'Chroma')",8.737411689,129.8712708,0.171695016
PassiveAggressiveRegressor,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",8.697974694,129.768345,0.172351466
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",8.771577337,129.6165187,0.173319798
RANSACRegressor,"('GLCM', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",8.478552131,129.4877237,0.174141238
